office,year,month,consumption
155,2020,2,23765203
155,2020,3,73532732
155,2020,4,23912435
155,2020,5,21782140
155,2020,6,67966445
155,2020,7,30239446
155,2020,8,37281445
155,2020,9,63853853
155,2020,10,55414653
155,2020,11,95784590
155,2020,12,24853327
155,2021,1,65408306
155,2021,2,12565177
155,2021,3,23734377
155,2021,4,22705138
155,2021,5,92871286
155,2021,6,26077452
155,2021,7,23874612
155,2021,8,63518495
155,2021,9,61766325
155,2021,10,70542063
155,2021,11,79404966
155,2021,12,16245839
155,2022,1,14951068
155,2022,2,45532640
155,2022,3,17036734
155,2022,4,41447147
155,2022,5,68959272
155,2022,6,78802645
155,2022,7,82986222
155,2022,8,81677917
155,2022,9,49014404
155,2022,10,50187957
155,2022,11,21317669
155,2022,12,94513378
155,2023,1,37243696
155,2023,2,27505442
155,2023,3,75119134
155,2023,4,19319579
155,2023,5,5985082
155,2023,6,90859785
155,2023,7,40834425
155,2023,8,78755005
155,2023,9,46940459
155,2023,10,51976741
155,2023,11,82725161
155,2023,12,64718252
156,2019,1,915379
156,2019,2,206594
156,2019,3,203390
156,2019,4,627554
156,2019,5,837448
156,2019,6,390012
156,2019,7,252271
156,2019,8,523119
156,2019,9,896320
156,2019,10,718889
156,2019,11,31289
156,2019,12,839329
156,2020,1,947636
156,2020,2,991876
156,2020,3,247232
156,2020,4,156842
156,2020,5,91196
156,2020,6,284166
156,2020,7,819602
156,2020,8,155996
156,2020,9,938902
156,2020,10,651156
156,2020,11,603157
156,2020,12,185659
156,2021,1,803681
156,2021,2,964487
156,2021,3,720707
156,2021,4,463654
156,2021,5,56617
156,2021,6,800822
156,2021,7,886010
156,2021,8,231492
156,2021,9,252809
156,2021,10,685031
156,2021,11,770514
156,2021,12,416848
156,2022,1,434046
156,2022,2,967020
156,2022,3,105205
156,2022,4,717282
156,2022,5,562772
156,2022,6,175338
156,2022,7,882722
156,2022,8,85609
156,2022,9,754737
156,2022,10,657024
156,2022,11,989085
156,2022,12,334587
156,2023,1,923329
156,2023,2,568347
156,2023,3,177021
156,2023,4,226938
156,2023,5,246957
156,2023,6,657893
156,2023,7,351941
156,2023,8,686099
156,2023,9,949882
156,2023,10,689822
156,2023,11,788831
156,2023,12,691256
157,2019,1,633904
157,2019,2,94007
157,2019,3,759673
157,2019,4,356436
157,2019,5,331331
157,2019,6,924570
157,2019,7,906072
157,2019,8,194271
157,2019,9,379457
157,2019,10,75593
157,2019,11,252944
157,2019,12,154455
157,2020,1,601289
157,2020,2,5137
157,2020,3,194717
157,2020,4,587181
157,2020,5,85857
157,2020,6,814104
157,2020,7,533279
157,2020,8,799765
157,2020,9,90607
157,2020,10,557991
157,2020,11,246666
157,2020,12,98279
157,2021,1,433245
157,2021,2,289749
157,2021,3,519529
157,2021,4,482021
157,2021,5,64314
157,2021,6,860155
157,2021,7,920579
157,2021,8,145479
157,2021,9,498118
157,2021,10,623406
157,2021,11,855532
157,2021,12,703220
157,2022,1,943715
157,2022,2,823725
157,2022,3,17751
157,2022,4,937773
157,2022,5,407878
157,2022,6,805520
157,2022,7,507073
157,2022,8,314337
157,2022,9,203987
157,2022,10,509816
157,2022,11,864164
157,2022,12,692687
157,2023,1,776656
157,2023,2,886712
157,2023,3,500196
157,2023,4,752189
157,2023,5,436672
157,2023,6,246159
157,2023,7,524220
157,2023,8,708946
157,2023,9,982795
157,2023,10,303481
157,2023,11,636607
157,2023,12,529642
158,2019,1,49911966
158,2019,2,93934937
158,2019,3,34639875
158,2019,4,24451508
158,2019,5,72265697
158,2019,6,76522358
158,2019,7,68268549
158,2019,8,18456644
158,2019,9,89771543
158,2019,10,97203385
158,2019,11,96578046
158,2019,12,55431603
158,2020,1,81485619
158,2020,2,89346044
158,2020,3,10776031
158,2020,4,16035947
158,2020,5,27837380
158,2020,6,82415990
158,2020,7,23292602
158,2020,8,61218440
158,2020,9,97583378
158,2020,10,28939183
158,2020,11,93623420
158,2020,12,78885642
158,2021,1,56550304
158,2021,2,85630502
158,2021,3,59179215
158,2021,4,56203163
158,2021,5,62811848
158,2021,6,57018980
158,2021,7,47003212
158,2021,8,73729175
158,2021,9,7047440
158,2021,10,14077669
158,2021,11,70446591
158,2021,12,6735297
158,2022,1,57100435
158,2022,2,62608602
158,2022,3,63428659
158,2022,4,4069927
158,2022,5,61887990
158,2022,6,7639940
158,2022,7,55540049
158,2022,8,2447618
158,2022,9,61902565
158,2022,10,81301320
158,2022,11,67537748
158,2022,12,48330483
158,2023,1,13381863
158,2023,2,38939235
158,2023,3,62260335
158,2023,4,93677830
158,2023,5,76690014
158,2023,6,15770632
158,2023,7,27900764
158,2023,8,53621099
158,2023,9,16981927
158,2023,10,77313090
158,2023,11,54493453
158,2023,12,37643105
159,2019,1,62971481
159,2019,2,71970155
159,2019,3,29020295
159,2019,4,67937508
159,2019,5,74046015
159,2019,6,25016713
159,2019,7,67601145
159,2019,8,84603442
159,2019,9,8007533
159,2019,10,89818588
159,2019,11,53301375
159,2019,12,5713840
159,2020,1,78198878
159,2020,2,44592866
159,2020,3,73598841
159,2020,4,11227260
159,2020,5,84538919
159,2020,6,55663530
159,2020,7,19149346
159,2020,8,25293365
159,2020,9,79502837
159,2020,10,91792344
159,2020,11,51626825
159,2020,12,216441
159,2021,1,11733393
159,2021,2,28036661
159,2021,3,6569280
159,2021,4,7797832
159,2021,5,54837075
159,2021,6,45720700
159,2021,7,95543817
159,2021,8,58635923
159,2021,9,95401510
159,2021,10,62155683
159,2021,11,34068961
159,2021,12,46145564
159,2022,1,25650691
159,2022,2,47968398
159,2022,3,58160037
159,2022,4,9097564
159,2022,5,87462412
159,2022,6,73162586
159,2022,7,90233359
159,2022,8,19292673
159,2022,9,25210259
159,2022,10,1257688
159,2022,11,62964143
159,2022,12,13058068
159,2023,1,33023338
159,2023,2,41899532
159,2023,3,21519636
159,2023,4,80665873
159,2023,5,68843480
159,2023,6,6952466
159,2023,7,35257462
159,2023,8,99484888
159,2023,9,96776077
159,2023,10,37743346
159,2023,11,13144170
159,2023,12,33665200
160,2019,1,9695205
160,2019,2,6924375
160,2019,3,2930127
160,2019,4,3657034
160,2019,5,4662253
160,2019,6,6707399
160,2019,7,3227005
160,2019,8,9372577
160,2019,9,4059360
160,2019,10,6637276
160,2019,11,6625358
160,2019,12,3298739
160,2020,1,9148344
160,2020,2,7802068
160,2020,3,6582576
160,2020,4,8217159
160,2020,5,7576264
160,2020,6,1537061
160,2020,7,2656449
160,2020,8,1497318
160,2020,9,1025265
160,2020,10,65609
160,2020,11,1400407
160,2020,12,9854465
160,2021,1,91137
160,2021,2,2212058
160,2021,3,3108902
160,2021,4,5436296
160,2021,5,9272338
160,2021,6,2758037
160,2021,7,241702
160,2021,8,3451129
160,2021,9,1306701
160,2021,10,7581745
160,2021,11,7364572
160,2021,12,5110517
160,2022,1,9897897
160,2022,2,9264172
160,2022,3,8352977
160,2022,4,2109080
160,2022,5,7119969
160,2022,6,9141017
160,2022,7,2394789
160,2022,8,4436533
160,2022,9,5504338
160,2022,10,4421183
160,2022,11,7732499
160,2022,12,4017129
160,2023,1,7522250
160,2023,2,3576073
160,2023,3,8987311
160,2023,4,7556057
160,2023,5,7202552
160,2023,6,4304566
160,2023,7,2094148
160,2023,8,9860032
160,2023,9,6145591
160,2023,10,9633578
160,2023,11,9231176
160,2023,12,5298423
161,2019,1,36278369
161,2019,2,60254800
161,2019,3,12262898
161,2019,4,50779086
161,2019,5,20162931
161,2019,6,11523510
161,2019,7,91444827
161,2019,8,98545715
161,2019,9,71730525
161,2019,10,52691917
161,2019,11,61303997
161,2019,12,6924627
161,2020,1,9764890
161,2020,2,60047051
161,2020,3,98439277
161,2020,4,19819171
161,2020,5,38579678
161,2020,6,82855358
161,2020,7,80309041
161,2020,8,20987832
161,2020,9,46808257
161,2020,10,98384713
161,2020,11,67079534
161,2020,12,4224637
161,2021,1,12304347
161,2021,2,50822418
161,2021,3,20425452
161,2021,4,85389819
161,2021,5,68718872
161,2021,6,3709138
161,2021,7,27893803
161,2021,8,59259225
161,2021,9,81621323
161,2021,10,36122645
161,2021,11,47571447
161,2021,12,51907041
161,2022,1,53648714
161,2022,2,4017481
161,2022,3,3361931
161,2022,4,34432051
161,2022,5,12711986
161,2022,6,29295993
161,2022,7,18836877
161,2022,8,7666798
161,2022,9,59642806
161,2022,10,48628519
161,2022,11,85232440
161,2022,12,30976613
161,2023,1,73783570
161,2023,2,86109249
161,2023,3,95859677
161,2023,4,11691437
161,2023,5,45743976
161,2023,6,27035302
161,2023,7,79462545
161,2023,8,70041748
161,2023,9,87779995
161,2023,10,3051736
161,2023,11,23080084
161,2023,12,55982815
162,2019,1,6987602
162,2019,2,3667050
162,2019,3,6520875
162,2019,4,6546264
162,2019,5,8149917
162,2019,6,3559244
162,2019,7,7845604
162,2019,8,451056
162,2019,9,564418
162,2019,10,6502125
162,2019,11,6205302
162,2019,12,7868958
162,2020,1,8399081
162,2020,2,3894085
162,2020,3,7449287
162,2020,4,8357213
162,2020,5,9503291
162,2020,6,3123762
162,2020,7,1897340
162,2020,8,7592598
162,2020,9,1014378
162,2020,10,6874833
162,2020,11,5486818
162,2020,12,2439919
162,2021,1,114547
162,2021,2,4500316
162,2021,3,1662452
162,2021,4,1481293
162,2021,5,5490728
162,2021,6,6035691
162,2021,7,6376848
162,2021,8,9475792
162,2021,9,976235
162,2021,10,4487967
162,2021,11,5591674
162,2021,12,6746812
162,2022,1,466632
162,2022,2,576122
162,2022,3,2733369
162,2022,4,276439
162,2022,5,866262
162,2022,6,2776072
162,2022,7,5022632
162,2022,8,6585031
162,2022,9,9749849
162,2022,10,6472428
162,2022,11,2336192
162,2022,12,8100252
162,2023,1,5186150
162,2023,2,5938980
162,2023,3,2288285
162,2023,4,2637424
162,2023,5,512170
162,2023,6,1954343
162,2023,7,2617574
162,2023,8,1562566
162,2023,9,913541
162,2023,10,4958905
162,2023,11,242398
162,2023,12,8950282
163,2019,1,151572
163,2019,2,734445
163,2019,3,957614
163,2019,4,632947
163,2019,5,698133
163,2019,6,799178
163,2019,7,896451
163,2019,8,704116
163,2019,9,997391
163,2019,10,620979
163,2019,11,792321
163,2019,12,16713
163,2020,1,542732
163,2020,2,746291
163,2020,3,387649
163,2020,4,208629
163,2020,5,903558
163,2020,6,425284
163,2020,7,478317
163,2020,8,469731
163,2020,9,3164
163,2020,10,912463
163,2020,11,173707
163,2020,12,729006
163,2021,1,802482
163,2021,2,645034
163,2021,3,32121
163,2021,4,759691
163,2021,5,917740
163,2021,6,65401
163,2021,7,618093
163,2021,8,408950
163,2021,9,488643
163,2021,10,76901
163,2021,11,76700
163,2021,12,561144
163,2022,1,485987
163,2022,2,698530
163,2022,3,189872
163,2022,4,722697
163,2022,5,945790
163,2022,6,417379
163,2022,7,992550
163,2022,8,942089
163,2022,9,880311
163,2022,10,588763
163,2022,11,941791
163,2022,12,794614
163,2023,1,811291
163,2023,2,530624
163,2023,3,79865
163,2023,4,611704
163,2023,5,568924
163,2023,6,667447
163,2023,7,285241
163,2023,8,305376
163,2023,9,469051
163,2023,10,610422
163,2023,11,384160
163,2023,12,462987
164,2019,1,5799667
164,2019,2,6263750
164,2019,3,2296572
164,2019,4,6834745
164,2019,5,8274859
164,2019,6,7163865
164,2019,7,2443010
164,2019,8,2916944
164,2019,9,9873072
164,2019,10,1449262
164,2019,11,6903177
164,2019,12,50073
164,2020,1,4423363
164,2020,2,561752
164,2020,3,4630038
164,2020,4,1533875
164,2020,5,4850191
164,2020,6,210799
164,2020,7,822178
164,2020,8,1448871
164,2020,9,9183353
164,2020,10,9449374
164,2020,11,1617427
164,2020,12,4559708
164,2021,1,464371
164,2021,2,780841
164,2021,3,9715239
164,2021,4,5363570
164,2021,5,3616930
164,2021,6,7841298
164,2021,7,109704
164,2021,8,425083
164,2021,9,7933399
164,2021,10,5461838
164,2021,11,3921204
164,2021,12,5675030
164,2022,1,8719286
164,2022,2,7418980
164,2022,3,9135233
164,2022,4,7643732
164,2022,5,5400231
164,2022,6,5660553
164,2022,7,9853741
164,2022,8,6881049
164,2022,9,4404354
164,2022,10,6437520
164,2022,11,6717817
164,2022,12,8928032
164,2023,1,500346
164,2023,2,9984057
164,2023,3,8584413
164,2023,4,6237165
164,2023,5,8816886
164,2023,6,4318996
164,2023,7,7132629
164,2023,8,7782099
164,2023,9,6926410
164,2023,10,2718295
164,2023,11,6357048
164,2023,12,8561635
165,2019,1,220694
165,2019,2,1333905
165,2019,3,4886106
165,2019,4,9042062
165,2019,5,3932928
165,2019,6,7629071
165,2019,7,184255
165,2019,8,1233119
165,2019,9,2012751
165,2019,10,9540049
165,2019,11,5298553
165,2019,12,5468300
165,2020,1,4970344
165,2020,2,8865330
165,2020,3,3128583
165,2020,4,2386422
165,2020,5,1792118
165,2020,6,9435344
165,2020,7,5023585
165,2020,8,6883566
165,2020,9,9934768
165,2020,10,7704610
165,2020,11,9419257
165,2020,12,2324624
165,2021,1,5905486
165,2021,2,1760098
165,2021,3,7046558
165,2021,4,7287348
165,2021,5,5345775
165,2021,6,1503338
165,2021,7,5211945
165,2021,8,8658803
165,2021,9,6940034
165,2021,10,6093912
165,2021,11,1324373
165,2021,12,8147985
165,2022,1,7436052
165,2022,2,9774786
165,2022,3,8985657
165,2022,4,3109252
165,2022,5,267517
165,2022,6,2808486
165,2022,7,6976520
165,2022,8,5589003
165,2022,9,8402
165,2022,10,9506095
165,2022,11,3531899
165,2022,12,21446
165,2023,1,5734418
165,2023,2,6552435
165,2023,3,2414035
165,2023,4,3577625
165,2023,5,6499963
165,2023,6,4345242
165,2023,7,2899060
165,2023,8,4172030
165,2023,9,4544403
165,2023,10,8437933
165,2023,11,5486876
165,2023,12,8344422
166,2019,1,454133
166,2019,2,399119
166,2019,3,747864
166,2019,4,470479
166,2019,5,109751
166,2019,6,72104
166,2019,7,379314
166,2019,8,926317
166,2019,9,804276
166,2019,10,44163
166,2019,11,180507
166,2019,12,10559
166,2020,1,304556
166,2020,2,167831
166,2020,3,851998
166,2020,4,445610
166,2020,5,280036
166,2020,6,902568
166,2020,7,111029
166,2020,8,736862
166,2020,9,700899
166,2020,10,220663
166,2020,11,922806
166,2020,12,110379
166,2021,1,973533
166,2021,2,653331
166,2021,3,188442
166,2021,4,843295
166,2021,5,736082
166,2021,6,744355
166,2021,7,191949
166,2021,8,224738
166,2021,9,522355
166,2021,10,322158
166,2021,11,683383
166,2021,12,786576
166,2022,1,282907
166,2022,2,360646
166,2022,3,83609
166,2022,4,312219
166,2022,5,310344
166,2022,6,100404
166,2022,7,673195
166,2022,8,976293
166,2022,9,620373
166,2022,10,792737
166,2022,11,450255
166,2022,12,913663
166,2023,1,964500
166,2023,2,131415
166,2023,3,371440
166,2023,4,462365
166,2023,5,660644
166,2023,6,107517
166,2023,7,44369
166,2023,8,12082
166,2023,9,696216
166,2023,10,544661
166,2023,11,763031
166,2023,12,683533
167,2019,1,871322
167,2019,2,6110854
167,2019,3,2960284
167,2019,4,7559495
167,2019,5,2893663
167,2019,6,7053012
167,2019,7,2465732
167,2019,8,8579384
167,2019,9,231557
167,2019,10,7537662
167,2019,11,6654657
167,2019,12,8468957
167,2020,1,9570810
167,2020,2,6119101
167,2020,3,2840385
167,2020,4,3608091
167,2020,5,9113244
167,2020,6,9804903
167,2020,7,6505511
167,2020,8,2506500
167,2020,9,2411220
167,2020,10,2210716
167,2020,11,7837331
167,2020,12,7222044
167,2021,1,7910904
167,2021,2,8371256
167,2021,3,6853895
167,2021,4,7676821
167,2021,5,374347
167,2021,6,1993435
167,2021,7,7433606
167,2021,8,8625549
167,2021,9,1181387
167,2021,10,2550817
167,2021,11,8599635
167,2021,12,8192966
167,2022,1,2446484
167,2022,2,7455267
167,2022,3,4916056
167,2022,4,8444405
167,2022,5,5970385
167,2022,6,5711629
167,2022,7,2307814
167,2022,8,3799019
167,2022,9,1669324
167,2022,10,4829200
167,2022,11,8724750
167,2022,12,2352174
167,2023,1,1042294
167,2023,2,9027781
167,2023,3,6310774
167,2023,4,536138
167,2023,5,6612076
167,2023,6,6088171
167,2023,7,6412576
167,2023,8,9215763
167,2023,9,1831116
167,2023,10,2349640
167,2023,11,2560792
167,2023,12,9039566
168,2019,1,90282992
168,2019,2,5035263
168,2019,3,62141171
168,2019,4,43353182
168,2019,5,15684885
168,2019,6,8283836
168,2019,7,13486165
168,2019,8,58710198
168,2019,9,27122049
168,2019,10,28069258
168,2019,11,91276893
168,2019,12,71653263
168,2020,1,73774376
168,2020,2,157073
168,2020,3,60298274
168,2020,4,81917364
168,2020,5,75664037
168,2020,6,24468293
168,2020,7,1440840
168,2020,8,57014424
168,2020,9,31576287
168,2020,10,37940402
168,2020,11,63211438
168,2020,12,60084929
168,2021,1,91615748
168,2021,2,22089079
168,2021,3,286125
168,2021,4,44484285
168,2021,5,72712450
168,2021,6,44578138
168,2021,7,40013149
168,2021,8,58332228
168,2021,9,86086715
168,2021,10,57561394
168,2021,11,13746424
168,2021,12,59442388
168,2022,1,55345902
168,2022,2,12784612
168,2022,3,14483079
168,2022,4,60924838
168,2022,5,57207344
168,2022,6,99297273
168,2022,7,68889250
168,2022,8,21252798
168,2022,9,94053572
168,2022,10,42298021
168,2022,11,19525601
168,2022,12,83779507
168,2023,1,25656357
168,2023,2,90433882
168,2023,3,40298455
168,2023,4,49389511
168,2023,5,83928264
168,2023,6,20628075
168,2023,7,71816987
168,2023,8,84817053
168,2023,9,83845182
168,2023,10,92386881
168,2023,11,12445712
168,2023,12,96688185
169,2019,1,93875
169,2019,2,12352
169,2019,3,267051
169,2019,4,32713
169,2019,5,235958
169,2019,6,395368
169,2019,7,245889
169,2019,8,81505
169,2019,9,956673
169,2019,10,211216
169,2019,11,360062
169,2019,12,256126
169,2020,1,234036
169,2020,2,443954
169,2020,3,490201
169,2020,4,200942
169,2020,5,548422
169,2020,6,396833
169,2020,7,70930
169,2020,8,483211
169,2020,9,147959
169,2020,10,42394
169,2020,11,832787
169,2020,12,389529
169,2021,1,609479
169,2021,2,912236
169,2021,3,150338
169,2021,4,327563
169,2021,5,8168
169,2021,6,88864
169,2021,7,339750
169,2021,8,467333
169,2021,9,120940
169,2021,10,663580
169,2021,11,918281
169,2021,12,652939
169,2022,1,163966
169,2022,2,950570
169,2022,3,422858
169,2022,4,270050
169,2022,5,223729
169,2022,6,277842
169,2022,7,77733
169,2022,8,86888
169,2022,9,560564
169,2022,10,601328
169,2022,11,155075
169,2022,12,523623
169,2023,1,801678
169,2023,2,564580
169,2023,3,562820
169,2023,4,97119
169,2023,5,845336
169,2023,6,145691
169,2023,7,163183
169,2023,8,690226
169,2023,9,938240
169,2023,10,42082
169,2023,11,944909
169,2023,12,969453
170,2019,1,22062919
170,2019,2,35671941
170,2019,3,44764862
170,2019,4,73215665
170,2019,5,30877894
170,2019,6,7027827
170,2019,7,2117292
170,2019,8,75581568
170,2019,9,31518501
170,2019,10,18288261
170,2019,11,56066069
170,2019,12,10513895
170,2020,1,44074095
170,2020,2,58598166
170,2020,3,21995357
170,2020,4,60143452
170,2020,5,38891454
170,2020,6,80852229
170,2020,7,24910304
170,2020,8,83973638
170,2020,9,72479288
170,2020,10,75608638
170,2020,11,38238783
170,2020,12,30774621
170,2021,1,1199416
170,2021,2,16817863
170,2021,3,81957027
170,2021,4,83025475
170,2021,5,77044107
170,2021,6,80347114
170,2021,7,90276092
170,2021,8,48969251
170,2021,9,28404290
170,2021,10,61659784
170,2021,11,40399046
170,2021,12,41058784
170,2022,1,1528104
170,2022,2,24137236
170,2022,3,46672778
170,2022,4,38452955
170,2022,5,46969173
170,2022,6,24183480
170,2022,7,27985323
170,2022,8,25129572
170,2022,9,72318255
170,2022,10,45389719
170,2022,11,35256368
170,2022,12,16508916
170,2023,1,54251888
170,2023,2,10544211
170,2023,3,56020769
170,2023,4,79759025
170,2023,5,30494656
170,2023,6,82457340
170,2023,7,46894543
170,2023,8,24714881
170,2023,9,4214896
170,2023,10,33054644
170,2023,11,33815742
170,2023,12,47206208
171,2019,1,178030
171,2019,2,427091
171,2019,3,273632
171,2019,4,179125
171,2019,5,155171
171,2019,6,14600
171,2019,7,233835
171,2019,8,148303
171,2019,9,63329
171,2019,10,181961
171,2019,11,490776
171,2019,12,372371
171,2020,1,529927
171,2020,2,800360
171,2020,3,59028
171,2020,4,193192
171,2020,5,509374
171,2020,6,581436
171,2020,7,678156
171,2020,8,842630
171,2020,9,196982
171,2020,10,172432
171,2020,11,393046
171,2020,12,968633
171,2021,1,2139
171,2021,2,857357
171,2021,3,910923
171,2021,4,868239
171,2021,5,519121
171,2021,6,423549
171,2021,7,191578
171,2021,8,961696
171,2021,9,829135
171,2021,10,780630
171,2021,11,985953
171,2021,12,669029
171,2022,1,565666
171,2022,2,183171
171,2022,3,594709
171,2022,4,940036
171,2022,5,268818
171,2022,6,222698
171,2022,7,771404
171,2022,8,311114
171,2022,9,985306
171,2022,10,597463
171,2022,11,965884
171,2022,12,504584
171,2023,1,993029
171,2023,2,327487
171,2023,3,418663
171,2023,4,291482
171,2023,5,489353
171,2023,6,807026
171,2023,7,423331
171,2023,8,721214
171,2023,9,903304
171,2023,10,91642
171,2023,11,989911
171,2023,12,254991
172,2019,1,892352
172,2019,2,7600717
172,2019,3,2180804
172,2019,4,5146270
172,2019,5,8738248
172,2019,6,1041983
172,2019,7,5212711
172,2019,8,2081449
172,2019,9,6728740
172,2019,10,4731951
172,2019,11,3453626
172,2019,12,4104765
172,2020,1,9913285
172,2020,2,2400390
172,2020,3,9848825
172,2020,4,285383
172,2020,5,4769138
172,2020,6,8529829
172,2020,7,352839
172,2020,8,2434021
172,2020,9,3321650
172,2020,10,7253368
172,2020,11,5712990
172,2020,12,8284621
172,2021,1,9067014
